OPERATEUR;FILIERE;Année;code region;Nom Région;CODE CATEGORIE CONSOMMATION;CODE GRAND SECTEUR;CODE SECTEUR NAF2;Nb sites;Conso totale (MWh);Conso moyenne (MWh);Nombre de mailles secretisées;Part thermosensible (%);Conso totale à usages thermosensibles (MWh);Conso totale à usages non thermosensibles (MWh);Thermosensibilité totale (kWh DJU);Conso totale corrigée de l'aléa climatique à usages thermosensibles (MWh);Conso moyenne à usages thermosensibles (MWh);Conso moyenne à usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh DJU);Conso moyenne corrigée de l'aléa climatique à usages thermosensibles (MWh);DJU à TR;DJU à TN;Nombre d'habitants;Taux de logements collectifs;Taux de résidences principales;Superficie des logements <30 m2;Superficie des logements 30 à 40 m2;Superficie des logements 40 à 60 m2;Superficie des logements 60 à 80 m2;Superficie des logements 80 à 100 m2;Superficie des logements >100 m2;Résidences principales avant 1919;Résidences principales de 1919 à 1945;Résidences principales de 1946 à 1970;Résidences principales de 1971 à 1990;Résidences principales de 1991 à 2005;Résidences principales de 2006 à 2015;Résidences principales après 2016;Taux de chauffage électrique
Energies Services Lavaur;Gaz;2019;76;Occitanie;RES;RESIDENTIEL;;1120;12116.0;10.8178571428571;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies Services Occitans;Gaz;2020;76;Occitanie;RES;RESIDENTIEL;;5908;105272.873;17.8186988828707;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et Services Sarre-Union;Electricité;2018;44;Grand Est;RES;RESIDENTIEL;;1428;5605.91;3.92570728291316;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et Services Sarre-Union;Electricité;2020;44;Grand Est;RES;RESIDENTIEL;;1789;8810.688;4.92492342090553;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et Services ville d'Amneville;Electricité;2020;44;Grand Est;RES;RESIDENTIEL;;5873;25309.681;4.30949787161587;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et Services ville d'Amneville;Electricité;2022;44;Grand Est;RES;RESIDENTIEL;;10661;37690.37;3.53535034236938;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Creutzwald;Electricité;2018;44;Grand Est;RES;RESIDENTIEL;;7352;31682.88;4.30942328618063;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Creutzwald;Electricité;2021;44;Grand Est;RES;RESIDENTIEL;;6401;24040.701;3.75577269176691;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Hombourg-Haut;Electricité;2020;44;Grand Est;RES;RESIDENTIEL;;3429;13165.112;3.83934441528142;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Hombourg-Haut;Electricité;2021;44;Grand Est;RES;RESIDENTIEL;;2775;37220.757;13.4128854054054;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Hombourg-Haut;Electricité;2022;44;Grand Est;RES;RESIDENTIEL;;2772;20495.563;7.39378174603175;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Pierrevillers;Electricité;2021;44;Grand Est;RES;RESIDENTIEL;;646;2786.834;4.31398452012384;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Schoeneck;Electricité;2019;44;Grand Est;RES;RESIDENTIEL;;1351;5733.268;4.24372168763879;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Schoeneck;Electricité;2021;44;Grand Est;RES;RESIDENTIEL;;1243;8062.283;6.48614883346742;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services Schoeneck;Electricité;2022;44;Grand Est;RES;RESIDENTIEL;;1241;6513.569;5.24864544721998;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies et services d'Hagondange;Electricité;2019;44;Grand Est;RES;RESIDENTIEL;;5709;21471.574;3.76100437905062;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies-services Sainte Marie aux Chênes;Electricité;2019;44;Grand Est;RES;RESIDENTIEL;;2302;12391.046;5.38273066898349;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energies-services Sainte Marie aux Chênes;Electricité;2020;44;Grand Est;RES;RESIDENTIEL;;2321;12557.343;5.41031581214994;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energis;Electricité;2021;44;Grand Est;RES;RESIDENTIEL;;8783;28753.48;3.27376522828191;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energis;Electricité;2022;44;Grand Est;RES;RESIDENTIEL;;8815;27091.146;3.07330073737947;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energis;Gaz;2020;44;Grand Est;RES;RESIDENTIEL;;5852;74157.0;12.6720779220779;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energis;Gaz;2021;44;Grand Est;RES;RESIDENTIEL;;5963;72163.972;12.1019574039913;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Energis;Gaz;2022;44;Grand Est;RES;RESIDENTIEL;;5965;63374.605;10.624409891031;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2018;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;477227;6332026.77378;13.2683749531774;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2018;44;Grand Est;RES;RESIDENTIEL;;943426;13668003.57323;14.4876265581296;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2018;52;Pays de la Loire;RES;RESIDENTIEL;;589570;6452665.28073;10.9446974587072;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2018;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1242447;14751253.51043;11.872742668645;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2018;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;703051;6011639.00613;8.55078650927173;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2019;11;Île-de-France;RES;RESIDENTIEL;;2463600;33738044.56257;13.6946113665246;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2019;28;Normandie;RES;RESIDENTIEL;;507968;6024267.42444;11.8595412003118;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2019;52;Pays de la Loire;RES;RESIDENTIEL;;596796;6367548.48641;10.6695562410103;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2019;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;740382;8185727.81684;11.0560870156757;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2020;24;Centre-Val de Loire;RES;RESIDENTIEL;;423346;4802870.03408;11.3450228278524;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2020;32;Hauts-de-France;RES;RESIDENTIEL;;1373262;16406615.17402;11.9471850047697;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2020;44;Grand Est;RES;RESIDENTIEL;;940202;12275817.45498;13.0565744967358;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2020;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1247267;13953761.08655;11.1874691517935;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;24;Centre-Val de Loire;RES;RESIDENTIEL;;422634;5401355.1574;12.7802191905999;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;469912;6616618.92238;14.0805489589115;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;28;Normandie;RES;RESIDENTIEL;;505761;5941402.98812;11.7474518361835;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2021;76;Occitanie;RES;RESIDENTIEL;;850222;8218589.37921;9.666404044132;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2022;11;Île-de-France;RES;RESIDENTIEL;;2356345;26200821.77379;11.1192638487955;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2022;44;Grand Est;RES;RESIDENTIEL;;935714;10899677.44445;11.6485138027752;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2022;53;Bretagne;RES;RESIDENTIEL;;505292;4109800.93545;8.13351672983146;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2022;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;732881;6634987.73479;9.05329478426921;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRDF;Gaz;2022;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;660856;4970024.38555;7.52058600595289;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gascogne Energies Services;Electricité;2018;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;3771;14640.0;3.88225934765314;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gascogne Energies Services;Electricité;2020;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;3161;12649.177;4.00163777285669;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gascogne Energies Services;Gaz;2018;76;Occitanie;RES;RESIDENTIEL;;327;3800.0;11.6207951070336;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gascogne Energies Services;Gaz;2020;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;1889;18701.041;9.89996876654314;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gascogne Energies Services;Gaz;2020;76;Occitanie;RES;RESIDENTIEL;;280;3140.361;11.215575;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gascogne Energies Services;Gaz;2022;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;2077;18564.965;8.93835580163698;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaz de Barr;Electricité;2020;44;Grand Est;RES;RESIDENTIEL;;5332;22005.0;4.12696924231058;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaz de Barr;Electricité;2022;44;Grand Est;RES;RESIDENTIEL;;5377;22494.0;4.18337362841733;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaz de Barr;Gaz;2022;44;Grand Est;RES;RESIDENTIEL;;13795;265961.0;19.2795215657847;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Electricité;2020;32;Hauts-de-France;RES;RESIDENTIEL;;3614;16308.0;4.51245157719978;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Electricité;2021;32;Hauts-de-France;RES;RESIDENTIEL;;4092;17113.899;4.18228225806452;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Electricité;2021;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Electricité;2022;11;Île-de-France;RES;RESIDENTIEL;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Electricité;2022;44;Grand Est;RES;RESIDENTIEL;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Gaz;2019;32;Hauts-de-France;RES;RESIDENTIEL;;1931;20101.0;10.4096323148628;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gazelec de Péronne;Gaz;2021;32;Hauts-de-France;RES;RESIDENTIEL;;1901;23539.121;12.3824939505523;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gedia;Electricité;2018;24;Centre-Val de Loire;RES;RESIDENTIEL;;16177;74774.033;4.62224349384929;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gedia;Electricité;2020;24;Centre-Val de Loire;RES;RESIDENTIEL;;16329;74125.558;4.53950382754608;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gedia;Electricité;2022;24;Centre-Val de Loire;RES;RESIDENTIEL;;14216;54326.164;3.82148030388295;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gedia;Gaz;2018;24;Centre-Val de Loire;RES;RESIDENTIEL;;13340;206129.088;15.4519556221889;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gedia;Gaz;2018;28;Normandie;RES;RESIDENTIEL;;304;6117.057;20.1218980263158;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gedia;Gaz;2019;28;Normandie;RES;RESIDENTIEL;;302;6819.921;22.5825198675497;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gedia;Gaz;2022;24;Centre-Val de Loire;RES;RESIDENTIEL;;12382;128536.564;10.3809210143757;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GreenAlp;Electricité;2019;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;115979;323666.0;2.79072935617655;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GreenAlp;Electricité;2020;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;114173;357305.623;3.12951068115929;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GreenAlp;Electricité;2021;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GreenAlp;Electricité;2021;76;Occitanie;RES;RESIDENTIEL;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GreenAlp;Electricité;2022;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GreenAlp;Gaz;2019;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;28;385.0;13.75;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GreenAlp;Gaz;2020;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;39402;292579.188;7.42549078726968;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GreenAlp;Gaz;2021;27;Bourgogne-Franche-Comté;RES;RESIDENTIEL;;30;231.0;7.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GreenAlp;Gaz;2021;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;39467;257128.0;6.5150125421238;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GÉRÉDIS;Electricité;2018;52;Pays de la Loire;RES;RESIDENTIEL;;93;699.871;7.52549462365591;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GÉRÉDIS;Electricité;2020;52;Pays de la Loire;RES;RESIDENTIEL;;84;556.245;6.62196428571429;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GÉRÉDIS;Electricité;2021;52;Pays de la Loire;RES;RESIDENTIEL;;81;524.438;6.47454320987654;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GÉRÉDIS;Electricité;2022;52;Pays de la Loire;RES;RESIDENTIEL;;81;503.65;6.2179012345679;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Primeo Réseau de Distribution;Electricité;2020;44;Grand Est;RES;RESIDENTIEL;;17126;65333.0;3.81484292888007;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Primeo Réseau de Distribution;Electricité;2022;44;Grand Est;RES;RESIDENTIEL;;17213;68785.0;3.99610759309824;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Regaz Bordeaux;Gaz;2019;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;220020;2109343.0;9.58705117716571;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Regaz Bordeaux;Gaz;2020;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;226201;1973173.0;8.72309583069925;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie Municipale Bazas-Energies;Gaz;2019;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;2962;18454.0;6.23024983119514;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie Municipale Bazas-Energies;Gaz;2021;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;1414;17223.661;12.1808069306931;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie SDED Erôme;Electricité;2018;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;448;2844.0;6.34821428571429;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie SDED Erôme-Gervans;Electricité;2021;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;658;4529.0;6.88297872340426;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie SDED Gervans;Electricité;2018;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;270;2094.0;7.75555555555556;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie Services Energie;Electricité;2019;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;10898;76903.942;7.05670233070288;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale d'électricité d'Uckange;Electricité;2018;44;Grand Est;RES;RESIDENTIEL;;3275;14068.987;4.29587389312977;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale d'électricité de Gattieres;Electricité;2018;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;1966;14660.0;7.45676500508647;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale d'électricité de Gattieres;Electricité;2019;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;2212;16199.0;7.32323688969259;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale d'électricité de Montois-la-Montagne;Electricité;2022;44;Grand Est;RES;RESIDENTIEL;;1260;5909.625;4.69017857142857;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale d'électricité de Saulnes;Electricité;2018;44;Grand Est;RES;RESIDENTIEL;;1320;5340.0;4.04545454545455;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale d'électricité de Saulnes;Electricité;2022;44;Grand Est;RES;RESIDENTIEL;;1315;4321.0;3.28593155893536;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale de Montdidier;Electricité;2019;32;Hauts-de-France;RES;RESIDENTIEL;;3172;14529.0;4.58039092055485;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale de Montdidier;Electricité;2020;32;Hauts-de-France;RES;RESIDENTIEL;;3145;13617.0;4.32972972972973;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale de Montdidier;Electricité;2021;32;Hauts-de-France;RES;RESIDENTIEL;;3644;16150.0;4.43194291986828;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale du câble et d'électricité de Montataire;Electricité;2018;32;Hauts-de-France;RES;RESIDENTIEL;;5937;24574.0;4.13912750547415;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie communale du câble et d'électricité de Montataire;Electricité;2022;32;Hauts-de-France;RES;RESIDENTIEL;;5424;17700.121;3.26329664454277;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité d'Elbeuf;Electricité;2020;28;Normandie;RES;RESIDENTIEL;;10722;45381.416;4.23255138966611;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité de Bitche;Electricité;2020;44;Grand Est;RES;RESIDENTIEL;;2322;10139.0;4.36649440137812;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité de Bitche;Electricité;2021;44;Grand Est;RES;RESIDENTIEL;;2204;10257.614;4.65408983666062;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité de Montvalezan-la-Rosiere;Electricité;2020;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;2038;7455.0;3.65799803729146;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité de Roquebilliere;Electricité;2021;93;Provence-Alpes-Côte d'Azur;RES;RESIDENTIEL;;1407;7433.0;5.28287135749822;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité de Saint-Quirc;Electricité;2019;76;Occitanie;RES;RESIDENTIEL;;436;2954.0;6.77522935779816;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité de Saint-Quirc;Electricité;2022;76;Occitanie;RES;RESIDENTIEL;;540;3296.0;6.1037037037037;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité de Tours en Savoie;Electricité;2018;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;508;3016.0;5.93700787401575;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité du Morel;Electricité;2018;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;1528;9796.0;6.41099476439791;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité du syndicat du sud de La Réole;Electricité;2022;11;Île-de-France;RES;RESIDENTIEL;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité du syndicat du sud de La Réole;Electricité;2022;24;Centre-Val de Loire;RES;RESIDENTIEL;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité du syndicat du sud de La Réole;Electricité;2022;52;Pays de la Loire;RES;RESIDENTIEL;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité du syndicat du sud de La Réole;Electricité;2022;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;5459;39955.606;7.31921707272394;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d'électricité du syndicat du sud de La Réole;Electricité;2022;76;Occitanie;RES;RESIDENTIEL;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie de Saint Paul Cap de Joux;Electricité;2020;76;Occitanie;RES;RESIDENTIEL;;270;1655.0;6.12962962962963;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie du syndicat intercommunal d'électricité de la vallée de Thônes;Electricité;2018;84;Auvergne-Rhône-Alpes;RES;RESIDENTIEL;;23572;117569.0;4.98765484473104;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d’électricité Counozouls;Electricité;2020;76;Occitanie;RES;RESIDENTIEL;;150;234.0;1.56;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d’électricité Counozouls;Electricité;2021;76;Occitanie;RES;RESIDENTIEL;;150;380.0;2.53333333333333;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d’électricité Counozouls;Electricité;2022;76;Occitanie;RES;RESIDENTIEL;;150;321.0;2.14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie d’électricité d’Elbeuf;Electricité;2018;28;Normandie;RES;RESIDENTIEL;;10582;45673.732;4.31617199017199;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'energie électrique de Quillan;Electricité;2018;76;Occitanie;RES;RESIDENTIEL;;2466;8472.0;3.43552311435523;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'energie électrique de Quillan;Electricité;2019;76;Occitanie;RES;RESIDENTIEL;;2941;11487.0;3.90581434886093;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'energie électrique de Quillan;Electricité;2020;76;Occitanie;RES;RESIDENTIEL;;2918;10613.0;3.63708019191227;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'energie électrique de Quillan;Electricité;2021;76;Occitanie;RES;RESIDENTIEL;;2348;7871.605;3.35247231686542;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'energie électrique de Quillan;Electricité;2022;76;Occitanie;RES;RESIDENTIEL;;2310;7884.0;3.41298701298701;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité d'Arignac;Electricité;2020;76;Occitanie;RES;RESIDENTIEL;;452;2182.0;4.82743362831858;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Clouange;Electricité;2018;44;Grand Est;RES;RESIDENTIEL;;2296;8586.472;3.73975261324042;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Clouange;Electricité;2019;44;Grand Est;RES;RESIDENTIEL;;2293;8532.032;3.72090361971217;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Clouange;Electricité;2020;44;Grand Est;RES;RESIDENTIEL;;2311;8591.812;3.71778970142795;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de La Bresse;Electricité;2018;44;Grand Est;RES;RESIDENTIEL;;4154;17906.0;4.31054405392393;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de La Bresse;Electricité;2019;44;Grand Est;RES;RESIDENTIEL;;4057;23113.0;5.69706679812669;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de La Bresse;Electricité;2020;44;Grand Est;RES;RESIDENTIEL;;4523;21967.272;4.85679239442848;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Laruns;Electricité;2020;75;Nouvelle-Aquitaine;RES;RESIDENTIEL;;1169;3641.0;3.11462788708298;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Loos;Electricité;2020;32;Hauts-de-France;RES;RESIDENTIEL;;12816;48095.749;3.75278940387016;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Loos;Electricité;2021;32;Hauts-de-France;RES;RESIDENTIEL;;10074;35797.326;3.55343716497915;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Loos;Electricité;2022;32;Hauts-de-France;RES;RESIDENTIEL;;10357;32622.576;3.14980940426764;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Martres Tolosane;Electricité;2021;76;Occitanie;RES;RESIDENTIEL;;1328;6952.0;5.23493975903614;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Martres Tolosane;Electricité;2022;76;Occitanie;RES;RESIDENTIEL;;1345;6726.0;5.00074349442379;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Mazeres;Electricité;2020;76;Occitanie;RES;RESIDENTIEL;;2245;11586.0;5.16080178173719;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Mercus;Electricité;2018;76;Occitanie;RES;RESIDENTIEL;;507;2306.0;4.54832347140039;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Merens les Vals;Electricité;2018;76;Occitanie;RES;RESIDENTIEL;;228;872.0;3.82456140350877;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Régie municipale d'électricité de Merens les Vals;Electricité;2020;76;Occitanie;RES;RESIDENTIEL;;214;710.0;3.31775700934579;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
